		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	
2455												rolapitant	599			5.84318E-01	1.13849E-04									6.63872E-01	1.99900E-04									9	6									0.066	0.015									1.170	0.266									0.223	-1.872																	
2456												polyestradiol phosphate	11				3.36978E-01										3.93262E-01										1										0.003										2.627										1.310																	
2456												methdilazine	11				3.36978E-01										3.93262E-01										1										0.003										2.627										1.310																	
2456												estradiol, combinations	11				3.36978E-01										3.93262E-01										1										0.003										2.627										1.310																	
2456												dexamethasone, combinations	11				3.36978E-01										3.93262E-01										1										0.003										2.627										1.310																	
2460												dienogest and ethinylestradiol	942		2.75656E-01	6.63964E-01	9.08925E-03								3.61256E-01	7.38252E-01	1.37150E-02								1	10	20								0.026	0.073	0.051								0.292	0.823	0.570								-1.773	-0.278	-0.788																	
2461												clioquinol	210		5.33779E-01	5.32282E-01	2.88067E-07								6.05552E-01	6.16747E-01	5.78273E-07								1	1	25								0.026	0.007	0.064								1.314	0.367	3.550								0.393	-1.435	1.699																	
2462												loperamide, combinations	136			2.55835E-01	6.71011E-02									3.37962E-01	9.02244E-02									3	1									0.022	0.003									1.729	0.195									0.777	-2.318																	
2463												permethrin	901			7.67438E-01	1.33490E-03									8.30929E-01	2.16372E-03									10	16									0.073	0.041									0.861	0.475									-0.214	-1.046																	
2464												sucroferric oxyhydroxide	684			7.32546E-01	4.75891E-01									7.98201E-01	5.33282E-01									7	21									0.051	0.054									0.793	0.832									-0.331	-0.256																	
2465												sulfinpyrazone	38				1.62127E-01										2.03618E-01										3										0.008										2.252										1.106																	
2466												rota virus, pentavalent, live, reassorted	113		3.36758E-01		1.00000E00								4.23160E-01		1.00000E00								1		4								0.026		0.010								2.453		0.964								1.287		-0.051																	
2467												benzyl benzoate	234		5.72716E-01	7.74513E-01	7.77579E-02								6.44626E-01	8.36056E-01	1.03219E-01								1	2	14								0.026	0.015	0.036								1.179	0.661	1.672								0.237	-0.591	0.706																	
2468	2		nephropathies	hypertension								oxytetracycline	935		7.80821E-01	4.04515E-02	3.60157E-02								8.31331E-01	6.64025E-02	5.03029E-02								2	5	47								0.052	0.036	0.120								0.589	0.412	1.390								-0.762	-1.268	0.455																	
2469												denileukin diftitox	292			7.92825E-01	8.75809E-01									8.48822E-01	9.13300E-01									4	11									0.029	0.028									1.065	1.028									0.090	0.039																	
2470												vortioxetine	8,103	4.69645E-03	8.18359E-12	1.61527E-06	3.99775E-75							1.08435E-02	3.58010E-11	4.56738E-06	2.02433E-74							1	1	59	46							0.091	0.026	0.430	0.118							0.119	0.034	0.562	0.150							-3.065	-4.877	-0.822	-2.691																	
2471	1			hypertension								unoprostone	94		2.89349E-01	1.00000E00	5.88257E-01								3.72997E-01	1.00000E00	6.40873E-01								1	1	2								0.026	0.007	0.005								2.954	0.824	0.571								1.552	-0.275	-0.785																	
2472												podophyllotoxin	163			1.00000E00	9.48466E-02									1.00000E00	1.23956E-01									2	10									0.015	0.026									0.952	1.717									-0.069	0.742																	
2473												dequalinium	309			8.02920E-01	7.62159E-01									8.58096E-01	8.06606E-01									4	12									0.029	0.031									1.006	1.061									0.008	0.083																	
2474	1			hypertension								tirofiban	1,018	1.00000E00	5.97389E-01	7.44379E-03	1.12388E-01							1.00000E00	6.67162E-01	1.41379E-02	1.44850E-01							1	2	4	47							0.091	0.052	0.029	0.120							0.951	0.541	0.302	1.272							-0.073	-0.885	-1.712	0.332																	
2475												binimetinib	54				1.35858E-01										1.73202E-01										4										0.010										2.102										1.014																	
2476												magnesium pidolate	126				1.45251E-01										1.83789E-01										8										0.020										1.781										0.792																	
2477												pholcodine	298			6.00209E-01	9.25979E-04									6.76789E-01	1.51840E-03									2	23									0.015	0.059									0.518	2.197									-0.940	1.074																	
2478												ocrelizumab	2,089		9.31825E-03	3.21971E-02	4.86505E-10								1.71190E-02	5.43043E-02	1.08630E-09								1	16	29								0.026	0.117	0.074								0.132	0.592	0.370								-2.922	-0.749	-1.401																	
2479												fenticonazole	64			5.63648E-01	2.99218E-01									6.44362E-01	3.53622E-01									1	4									0.007	0.010									1.217	1.751									0.279	0.769																	
2480												nimustine	172			7.30684E-01	2.12334E-05									7.97624E-01	3.90846E-05									1	19									0.007	0.049									0.448	3.262									-1.147	1.591																	
2481												sarilumab	317				1.31470E-01										1.68004E-01										17										0.044										1.489										0.548																	
2482												somatrem	243			5.60584E-01	2.30384E-01									6.41777E-01	2.78604E-01									4	5									0.029	0.013									1.283	0.552									0.355	-0.834																	
2483												metixene	25				2.33026E-01										2.81421E-01										2										0.005										2.284										1.125																	
2483												icatibant	1,824		7.68003E-02	1.24833E-02	2.02873E-10								1.16611E-01	2.27878E-02	4.57522E-10								2	12	22								0.052	0.088	0.056								0.302	0.508	0.321								-1.726	-0.969	-1.604																	
2485												multivitamins, other combinations	73				1.95392E-01										2.41418E-01										5										0.013										1.932										0.901																	
2486	4	glomerulonephritis and nephrotic syndrome	nephropathies	hypertension	renal disorders (excl nephropathies)							felbamate	924	6.15180E-01	7.79848E-01	1.05365E-01	3.45199E-08							7.24607E-01	8.30735E-01	1.56447E-01	7.29232E-08							1	2	6	7							0.091	0.052	0.044	0.018							1.048	0.596	0.501	0.201							0.067	-0.745	-0.987	-2.275																	
2487												allylestrenol	110			1.00000E00	7.35962E-03									1.00000E00	1.12495E-02									1	10									0.007	0.026									0.703	2.627									-0.502	1.310																	
2488												rabies, inactivated, whole virus	163			4.71113E-01	2.94777E-01									5.57649E-01	3.48525E-01									3	3									0.022	0.008									1.438	0.493									0.516	-0.994																	
2489												rucaparib	2,148			5.19990E-04	2.29164E-03									1.16173E-03	3.64291E-03									11	53									0.080	0.136									0.395	0.665									-1.330	-0.572																	
2490												thiomersal	65			5.69266E-01	3.03576E-01									6.49234E-01	3.57989E-01									1	4									0.007	0.010									1.198	1.723									0.257	0.747																	
2491												apronal	111				1.30029E-01										1.66240E-01										7										0.018										1.768										0.782																	
2492												tafluprost	1,251			7.06502E-01	1.67129E-13									7.76536E-01	4.12332E-13									14	6									0.102	0.015									0.868	0.127									-0.202	-2.935																	
2493												pyrimethamine, combinations	310				1.70710E-01										2.13408E-01										16										0.041										1.430										0.493																	
2494												trolnitrate	41				1.89629E-01										2.35210E-01										3										0.008										2.074										0.997																	
2495												alfaxalone	20																								20										0.051																				4.769																	
2496												acetyldihydrocodeine	12				3.61291E-01										4.18924E-01										1										0.003										2.388										1.184																	
2497												agalsidase alfa	173			7.31041E-01	7.59253E-05									7.97651E-01	1.35334E-04									1	18									0.007	0.046									0.446	3.051									-1.155	1.505																	
2498												physostigmine	59			5.34441E-01	4.78627E-01									6.18650E-01	5.36125E-01									1	3									0.007	0.008									1.322	1.407									0.397	0.472																	
2499												dienogest and estradiol	810		3.82147E-01	5.34706E-01	1.90484E-03								4.67043E-01	6.18658E-01	3.04774E-03								1	8	14								0.026	0.058	0.036								0.340	0.765	0.462								-1.555	-0.382	-1.085																	
2500												indoramin	170			7.30021E-01	1.91703E-04									7.97265E-01	3.31402E-04									1	17									0.007	0.044									0.454	2.919									-1.130	1.447																	
2501												tositumomab/iodine (131i) tositumomab	499		1.00000E00	4.28759E-01	3.41539E-01								1.00000E00	5.16538E-01	3.98070E-01								1	4	22								0.026	0.029	0.056								0.552	0.620	1.212								-0.856	-0.684	0.266																	
2502												amcinonide	133			1.00000E00	3.74624E-03									1.00000E00	5.84863E-03									1	12									0.007	0.031									0.581	2.605									-0.776	1.299																	
2503												conestat alfa	677			8.63813E-01	5.47696E-07									9.14603E-01	1.08895E-06									9	4									0.066	0.010									1.033	0.156									0.046	-2.634																	
2504												ivacaftor	6,934	5.75373E-02	3.94013E-07	9.43276E-24	7.50221E-55							1.01973E-01	1.18796E-06	5.09965E-23	3.25096E-54							2	4	13	52							0.182	0.104	0.095	0.133							0.279	0.159	0.144	0.198							-1.840	-2.653	-2.780	-2.290																	
2505												bezlotoxumab	41			4.12144E-01										5.00551E-01										1										0.007										1.917										0.922																		
2506	2		nephropathies		renal disorders (excl nephropathies)							ceftizoxime	114		3.39164E-01	1.00000E00	8.01930E-01								4.25560E-01	1.00000E00	8.41451E-01								1	1	3								0.026	0.007	0.008								2.431	0.679	0.710								1.274	-0.554	-0.479																	
2507												mogamulizumab	116				2.05944E-01										2.52093E-01										7										0.018										1.687										0.719																	
2508												zoledronic acid, calcium and clecalciferol, sequential	173			4.91251E-01	2.24036E-01									5.77871E-01	2.72390E-01									3	3									0.022	0.008									1.353	0.464									0.430	-1.080																	
2509												eliglustat	218			3.68564E-01	5.76001E-03									4.57363E-01	8.87974E-03									4	1									0.029	0.003									1.433	0.121									0.511	-2.999																	
2510												lisuride	27				2.60479E-01										3.10417E-01										2										0.005										2.102										1.014																	
2510												fenoxazoline	27				2.60479E-01										3.10417E-01										2										0.005										2.102										1.014																	
2512												fenspiride	250			3.88734E-01	7.00352E-06									4.77690E-01	1.32153E-05									1	25									0.007	0.064									0.308	2.919									-1.686	1.447																	
2513												carglumic acid	119				2.12978E-01										2.59997E-01										7										0.018										1.642										0.682																	
2514												aluminium phosphate	121			1.00000E00	1.38798E-02									1.00000E00	2.05088E-02									1	10									0.007	0.026									0.639	2.367									-0.639	1.172																	
2515												thrombin	945			3.55326E-03	9.51425E-04									7.10949E-03	1.55918E-03									3	55									0.022	0.141									0.244	1.623									-2.020	0.666																	
2516												corticorelin	120				2.15570E-01										2.62687E-01										7										0.018										1.627										0.670																	
2517												alosetron	950	6.25383E-01	2.76162E-01	3.05186E-02	1.00121E-01							7.34315E-01	3.61256E-01	5.16123E-02	1.29907E-01							1	1	5	25							0.091	0.026	0.036	0.064							1.019	0.289	0.406	0.710							0.027	-1.785	-1.290	-0.479																	
2518												methohexital	184				2.32623E-01										2.81186E-01										10										0.026										1.510										0.568																	
2519												cascara	249			7.76129E-01	6.05514E-02									8.36056E-01	8.17837E-02									2	15									0.015	0.038									0.621	1.684									-0.681	0.716																	
2520												potassium hydrogentartrate	345			1.43455E-01	2.06712E-06									2.05980E-01	4.02411E-06									1	32									0.007	0.082									0.223	2.686									-2.151	1.339																	
2521												enoximone	28				2.74224E-01										3.25935E-01										2										0.005										2.021										0.962																	
2522												doxofylline	225			3.79676E-01	9.84589E-05									4.69368E-01	1.74122E-04									1	21									0.007	0.054									0.342	2.704									-1.534	1.348																	
2523	1				renal disorders (excl nephropathies)							hematin	213			7.56934E-01	7.13236E-01									8.21040E-01	7.63798E-01									3	6									0.022	0.015									1.095	0.761									0.130	-0.380																	
2524												oxycodone, combinations	937		2.75400E-01	4.05587E-02	3.62324E-02								3.61256E-01	6.64875E-02	5.05792E-02								1	5	47								0.026	0.036	0.120								0.293	0.411	1.387								-1.765	-1.271	0.452																	
2525												tertatolol	13				3.84712E-01										4.41350E-01										1										0.003										2.189										1.069																	
2525												other antipruritics	13				3.84712E-01										4.41350E-01										1										0.003										2.189										1.069																	
2527												fidaxomicin	980				1.00000E00										1.00000E00										35										0.090										0.973										-0.038																	
2528												propanol	300			1.00000E00	7.57171E-01									1.00000E00	8.01955E-01									3	12									0.022	0.031									0.774	1.095									-0.364	0.125																	
2529												pepsin	72			6.06617E-01	3.39151E-01									6.82729E-01	3.95456E-01									1	4									0.007	0.010									1.080	1.545									0.109	0.599																	
2530												nicotinic acid, combinations	142		4.03094E-01	1.00000E00	1.00000E00								4.85551E-01	1.00000E00	1.00000E00								1	1	5								0.026	0.007	0.013								1.948	0.544	0.959								0.957	-0.870	-0.059																	
2531												ridaforolimus	46				2.37705E-01										2.86304E-01										3										0.008										1.833										0.831																	
2532												mecillinam	29				2.87955E-01										3.41056E-01										2										0.005										1.946										0.911																	
2533												hyaluronidase	2,143	7.32052E-01	6.39813E-03	2.85815E-03	7.59589E-08							8.16712E-01	1.21431E-02	5.80600E-03	1.57752E-07							1	1	13	36							0.091	0.026	0.095	0.092							0.451	0.128	0.468	0.449							-1.146	-2.958	-1.086	-1.126																	
2534												famotidine, combinations	823			7.57011E-01	2.51530E-08									8.21040E-01	5.33440E-08									9	5									0.066	0.013									0.848	0.161									-0.235	-2.594																	
2535												diethylstilbestrol	395			5.00924E-01	3.46317E-01									5.85798E-01	4.02598E-01									3	18									0.022	0.046									0.587	1.254									-0.761	0.313																	
2536												inotuzumab ozogamicin	592			2.68850E-01	7.42460E-01									3.51088E-01	7.88845E-01									4	23									0.029	0.059									0.522	1.062									-0.930	0.083																	
2537												theobromine	100			3.69377E-01										4.58134E-01										2										0.015										1.565										0.636																		
2538												alectinib	712			1.12715E-02	2.87293E-04									2.07337E-02	4.88887E-04									2	46									0.015	0.118									0.216	1.814									-2.196	0.817																	
2539												prasterone and estrogen	131			6.87093E-01	1.00000E00									7.58494E-01	1.00000E00									2	4									0.015	0.010									1.189	0.827									0.246	-0.264																	
2539												brexpiprazole	4,477		2.58941E-06	1.87030E-08	8.40106E-48								7.25180E-06	5.94870E-08	3.41088E-47								1	20	19								0.026	0.146	0.049								0.061	0.344	0.112								-4.021	-1.527	-3.111																	
2541												dichlorobenzyl alcohol	65				3.03576E-01										3.57989E-01										4										0.010										1.723										0.747																	
2542	1			hypertension								carboprost	105			3.92212E-01	1.90662E-01									4.81203E-01	2.36222E-01									2	1									0.015	0.003									1.489	0.253									0.565	-1.945																	
2543												piperazine	73			6.11681E-01	3.44851E-01									6.87460E-01	4.01583E-01									1	4									0.007	0.010									1.065	1.523									0.090	0.579																	
2544												malathion	132			6.88763E-01	1.00000E00									7.59829E-01	1.00000E00									2	4									0.015	0.010									1.180	0.821									0.235	-0.275																	
2545												radium (223ra) dichloride	2,299		4.61923E-03	5.84190E-05	4.55966E-04								9.01400E-03	1.45592E-04	7.64372E-04								1	10	54								0.026	0.073	0.138								0.120	0.335	0.632								-3.060	-1.565	-0.643																	
2546												ketazolam	83			1.00000E00	2.34030E-01									1.00000E00	2.82508E-01									1	5									0.007	0.013									0.935	1.684									-0.096	0.716																	
2547												efinaconazole	1,008	1.00000E00	2.83153E-01	4.93618E-02	1.19942E-08							1.00000E00	3.67057E-01	7.94499E-02	2.57809E-08							1	1	6	8							0.091	0.026	0.044	0.020							0.960	0.273	0.459	0.210							-0.058	-1.870	-1.113	-2.208																	
2548												stannous fluoride	202				3.43862E-01										4.00604E-01										10										0.026										1.368										0.433																	
2549	1				renal disorders (excl nephropathies)							methysergide	213			5.33968E-01	1.31383E-03									6.18401E-01	2.13112E-03									1	18									0.007	0.046									0.362	2.425									-1.455	1.204																	
2550												carbenicillin	30				3.01655E-01										3.56034E-01										2										0.005										1.876										0.862																	
2551												prothipendyl	956		2.76617E-01	8.24730E-02	1.95726E-01								3.61256E-01	1.26129E-01	2.41664E-01								1	6	27								0.026	0.044	0.069								0.288	0.484	0.764								-1.794	-1.037	-0.377																	
2552												polidocanol	423		1.00000E00	8.26807E-01	9.22090E-03								1.00000E00	8.80090E-01	1.38904E-02								1	4	6								0.026	0.029	0.015								0.651	0.732	0.378								-0.618	-0.445	-1.370																	
2553												technetium (99mtc) pyrophosphate	14				4.07274E-01										4.64475E-01										1										0.003										2.021										0.962																	
2553												cinoxacin	14				4.07274E-01										4.64475E-01										1										0.003										2.021										0.962																	
2555												asfotasealfa	2,446		1.64715E-02	1.38650E-05	5.24560E-19								2.91151E-02	3.63312E-05	1.46986E-18								2	10	20								0.052	0.073	0.051								0.225	0.315	0.217								-2.149	-1.655	-2.165																	
2556												elosulfasealfa	1,726			5.33056E-02	2.17618E-20									8.50545E-02	6.25334E-20									13	6									0.095	0.015									0.582	0.092									-0.773	-3.399																	
2557												aluminium chlorohydrate	86			1.00000E00	2.48580E-01									1.00000E00	2.98207E-01									1	5									0.007	0.013									0.902	1.622									-0.147	0.665																	
2558												butobarbital	51			4.83590E-01	1.00000E00									5.70540E-01	1.00000E00									1	1									0.007	0.003									1.533	0.525									0.607	-0.903																	
2559												aminolevulinic acid	419			1.00000E00	3.84866E-03									1.00000E00	6.00506E-03									5	5									0.036	0.013									0.926	0.317									-0.110	-1.620																	
2560												oxomemazine	258			2.72594E-01	6.93381E-04									3.55590E-01	1.14533E-03									1	21									0.007	0.054									0.298	2.328									-1.732	1.150																	
2561												fentanyl, combinations	69				3.22908E-01										3.79133E-01										4										0.010										1.617										0.661																	
2562												gemeprost	31				3.15307E-01										3.70692E-01										2										0.005										1.812										0.815																	
2563												tretinoin, combinations	120			6.69456E-01	3.32464E-01									7.43323E-01	3.89001E-01									2	2									0.015	0.005									1.300	0.445									0.372	-1.138																	
2564												nordazepam	1,210		1.43894E-01	1.01391E-02	5.91768E-01								2.02907E-01	1.87949E-02	6.43661E-01								1	6	40								0.026	0.044	0.102								0.227	0.382	0.898								-2.134	-1.376	-0.150																	
2565												parnaparin	99			1.00000E00	1.81229E-01									1.00000E00	2.25203E-01									1	6									0.007	0.015									0.782	1.695									-0.350	0.725																	
2566												picloxydine	121			1.00000E00	8.85647E-02									1.00000E00	1.16478E-01									1	8									0.007	0.020									0.639	1.860									-0.639	0.850																	
2567												epimestrol	126		3.67361E-01	1.00000E00	9.52603E-02								4.53108E-01	1.00000E00	1.24437E-01								1	1	1								0.026	0.007	0.003								2.198	0.613	0.210								1.130	-0.698	-2.208																	
2568												morphine, combinations	1,084			5.87557E-02	1.05937E-05									9.27620E-02	1.97690E-05									7	15									0.051	0.038									0.498	0.369									-0.995	-1.406																	
2569												aminomethylbenzoic acid	32				3.28898E-01										3.85162E-01										2										0.005										1.751										0.769																	
2570	1				renal disorders (excl nephropathies)							iloperidone	1,193		1.42654E-01	2.80660E-02	1.50730E-04								2.01299E-01	4.79103E-02	2.62105E-04								1	7	21								0.026	0.051	0.054								0.230	0.453	0.471								-2.113	-1.134	-1.059																	
2571												hydroflumethiazide and potassium	136			1.00000E00	1.02004E-01									1.00000E00	1.32161E-01									1	9									0.007	0.023									0.568	1.862									-0.808	0.852																	
2572												tazarotene	820			3.50510E-01	6.15488E-07									4.37909E-01	1.22104E-06									7	7									0.051	0.018									0.660	0.226									-0.593	-2.103																	
2573												varicella, live attenuated	15				4.29009E-01										4.85872E-01										1										0.003										1.876										0.862																	
2573												meningococcus a,c,y,w-135, tetravalent purified polysaccharides antigen	15				4.29009E-01										4.85872E-01										1										0.003										1.876										0.862																	
2573												mebhydrolin	15				4.29009E-01										4.85872E-01										1										0.003										1.876										0.862																	
2573												glymidine	15				4.29009E-01										4.85872E-01										1										0.003										1.876										0.862																	
2577												methyl aminolevulinate	71			6.01486E-01	7.46234E-01									6.77910E-01	7.92233E-01									1	3									0.007	0.008									1.095	1.159									0.130	0.204																	
2578												lixisenatide	445			6.71301E-01	1.28689E-01									7.45026E-01	1.64605E-01									4	10									0.029	0.026									0.695	0.604									-0.518	-0.706																	
2579												plastic iud with copper	17,984			3.13576E-83	3.60750E-237									3.71790E-82	3.35213E-236									11	32									0.080	0.082									0.047	0.047									-4.396	-4.365																	
2580												retapamulin	761		5.36498E-01	1.45873E-01	9.09771E-03								6.07950E-01	2.08702E-01	1.37201E-02								1	5	15								0.026	0.036	0.038								0.361	0.507	0.528								-1.465	-0.970	-0.896																	
2581	1			hypertension								verteporfin	2,040	7.29923E-01	4.10182E-02	6.97759E-05	3.07596E-17							8.16371E-01	6.63160E-02	1.72459E-04	8.30080E-17							1	2	8	15							0.091	0.052	0.058	0.038							0.474	0.270	0.302	0.195							-1.075	-1.887	-1.715	-2.318																	
2582												fusafungine	72			6.06617E-01	7.48555E-01									6.82729E-01	7.93451E-01									1	3									0.007	0.008									1.080	1.142									0.109	0.184																	
2583												enoxolone	63			5.57957E-01	1.00000E00									6.39382E-01	1.00000E00									1	2									0.007	0.005									1.237	0.861									0.302	-0.208																	
2583												emedastine	63			5.57957E-01	1.00000E00									6.39382E-01	1.00000E00									1	2									0.007	0.005									1.237	0.861									0.302	-0.208																	
2585												ospemifene	2,084		9.28021E-03	8.78161E-04	5.82463E-21								1.70647E-02	1.91374E-03	1.70268E-20								1	11	11								0.026	0.080	0.028								0.132	0.407	0.139								-2.918	-1.286	-2.796																	
2586	1				renal disorders (excl nephropathies)							pixantrone	53				4.45777E-01										5.04133E-01										3										0.008										1.576										0.626																	
2587												ipriflavone	176		4.72468E-01	7.32219E-01	1.00000E00								5.48947E-01	7.98201E-01	1.00000E00								1	1	6								0.026	0.007	0.015								1.570	0.438	0.927								0.648	-1.180	-0.105																	
2588												benzyl alcohol	196		5.09447E-01		5.66059E-01								5.83220E-01		6.19434E-01								1		5								0.026		0.013								1.409		0.688								0.492		-0.524																	
2589												ulipristal	549		7.28149E-01	5.54126E-02	2.09592E-01								7.90058E-01	8.80645E-02	2.56210E-01								2	2	14								0.052	0.015	0.036								1.004	0.280	0.687								0.006	-1.821	-0.524																	
2590												zofenopril and diuretics	86			1.00000E00	5.59731E-01									1.00000E00	6.14239E-01									1	4									0.007	0.010									0.902	1.281									-0.147	0.343																	
2591												dienestrol	52			4.90238E-01										5.77384E-01										1										0.007										1.503										0.579																		
2592												cyanocobalamin tannin complex	288		2.80680E-01	2.83717E-01	3.94627E-02								3.64322E-01	3.67895E-01	5.47216E-02								2	1	4								0.052	0.007	0.010								1.921	0.267	0.370								0.937	-1.891	-1.401																	
2593												deanol	55				4.56059E-01										5.13919E-01										3										0.008										1.516										0.573																	
2593												bopindolol	55				4.56059E-01										5.13919E-01										3										0.008										1.516										0.573																	
2595												ixekizumab	3,167			3.36387E-09	8.68371E-28									1.11431E-08	2.80870E-27									9	21									0.066	0.054									0.219	0.175									-2.180	-2.467																	
2596												dopexamine	16				4.49947E-01										5.07999E-01										1										0.003										1.751										0.769																	
2597												atosiban	276				7.47360E-01										7.93116E-01										11										0.028										1.090										0.120																	
2598												pralidoxime	53			4.96801E-01										5.82113E-01										1										0.007										1.475										0.551																		
2599												bazedoxifene	1,024			1.76619E-02	4.50007E-03									3.14266E-02	6.98919E-03									5	21									0.036	0.054									0.376	0.550									-1.399	-0.838																	
2600												methiosulfonium chloride	56				4.61470E-01										5.19274E-01										3										0.008										1.487										0.547																	
2601												cefminox	35				3.69163E-01										4.27136E-01										2										0.005										1.592										0.640																	
2602												eluxadoline	1,833			3.75576E-04	1.40917E-14									8.54230E-04	3.57449E-14									8	15									0.058	0.038									0.336	0.217									-1.561	-2.164																	
2603												porfimer sodium	548		1.00000E00	1.78698E-01	5.69450E-01								1.00000E00	2.48971E-01	6.22138E-01								1	3	17								0.026	0.022	0.044								0.502	0.422	0.841								-0.991	-1.234	-0.241																	
2604												collagenase clostridium histolyticum	2,306	7.37834E-01	4.64730E-03	4.63405E-06	2.64287E-12							8.18010E-01	9.05997E-03	1.27864E-05	6.34100E-12							1	1	8	29							0.091	0.026	0.058	0.074							0.420	0.119	0.267	0.335							-1.252	-3.064	-1.892	-1.544																	
2605												oxiconazole	127			1.00000E00	2.36912E-01									1.00000E00	2.85604E-01									1	7									0.007	0.018									0.609	1.532									-0.709	0.588																	
2606												ribociclib	1,003			3.89648E-04	3.55719E-01									8.84557E-04	4.12817E-01									2	42									0.015	0.108									0.153	1.148									-2.691	0.191																	
2607												alcaftadine	619		7.32642E-01	3.72048E-01	5.09243E-09								7.91250E-01	4.61209E-01	1.10513E-08								1	5	1								0.026	0.036	0.003								0.444	0.624	0.043								-1.167	-0.673	-4.505																	
2608												lofepramine	532			7.81305E-02	4.17745E-01									1.20027E-01	4.75614E-01									2	23									0.015	0.059									0.289	1.187									-1.776	0.238																	
2609												tolfenamic acid	60				4.84612E-01										5.42605E-01										3										0.008										1.383										0.447																	
2610												omacetaxine mepesuccinate	475			3.03084E-01	3.28734E-01									3.88392E-01	3.85162E-01									3	13									0.022	0.033									0.487	0.739									-1.027	-0.422																	
2611												safinamide	134			6.92131E-01	9.99071E-02									7.63192E-01	1.29692E-01									2	1									0.015	0.003									1.162	0.198									0.213	-2.297																	
2612												sulfalene	17				4.70118E-01										5.27468E-01										1										0.003										1.642										0.682																	
2612												dihydrocodeine and paracetamol	17				4.70118E-01										5.27468E-01										1										0.003										1.642										0.682																	
2614												dicoumarol	121			1.00000E00	4.60044E-01									1.00000E00	5.17885E-01									1	6									0.007	0.015									0.639	1.371									-0.639	0.435																	
2615												ivacaftor and lumacaftor	4,280	1.45119E-01	5.66443E-05	5.47767E-15	1.44114E-36							2.27786E-01	1.39732E-04	2.33020E-14	5.22364E-36							1	2	8	29							0.091	0.052	0.058	0.074							0.226	0.128	0.144	0.179							-2.144	-2.956	-2.784	-2.436																	
2616												doxapram	149			1.00000E00	2.69120E-01									1.00000E00	3.20150E-01									1	8									0.007	0.020									0.518	1.491									-0.940	0.550																	
2617												thiamphenicol	61				4.90711E-01										5.48525E-01										3										0.008										1.359										0.423																	
2618												tasimelteon	1,682		1.03896E-01	3.23997E-05	1.17067E-14								1.52949E-01	8.24626E-05	2.97509E-14								2	5	12								0.052	0.036	0.031								0.327	0.229	0.189								-1.609	-2.115	-2.362																	
2619												durvalumab	796		1.00000E00	7.49485E-04	3.45422E-01								1.00000E00	1.64832E-03	4.02076E-01								2	1	34								0.052	0.007	0.087								0.692	0.096	1.172								-0.530	-3.357	0.220																	
2620												docosanol	10,345		7.34748E-14	5.76550E-45	3.84349E-152								3.47570E-13	4.46873E-44	2.80129E-151								2	9	8								0.052	0.066	0.020								0.053	0.067	0.020								-4.230	-3.887	-5.567																	
2621												susoctocogalfa	38				6.50236E-01										7.03295E-01										2										0.005										1.459										0.521																	
2621												acipimox	163		4.46949E-01		3.38896E-02								5.25146E-01		4.75556E-02								1		1								0.026		0.003								1.696		0.162								0.758		-2.579																	
2623												reslizumab	155			1.00000E00	1.34229E-01									1.00000E00	1.71305E-01									2	2									0.015	0.005									1.002	0.343									0.003	-1.507																	
2624												nafarelin	280			1.00000E00	1.57610E-02									1.00000E00	2.31996E-02									3	3									0.022	0.008									0.830	0.285									-0.265	-1.775																	
2625												oxetorone	98			1.00000E00	7.84380E-01									1.00000E00	8.26565E-01									1	4									0.007	0.010									0.790	1.118									-0.335	0.155																	
2626												peginterferon alfa-2a, combinations	213				8.55183E-01										8.93170E-01										8										0.020										1.025										0.035																	
2627												alglucerase	73			6.11681E-01	1.00000E00									6.87460E-01	1.00000E00									1	2									0.007	0.005									1.065	0.740									0.090	-0.421																	
2628												papillomavirus (human types 6, 11, 16, 18)	227			3.79806E-01	1.08552E-01									4.69368E-01	1.40108E-01									1	13									0.007	0.033									0.339	1.596									-1.547	0.643																	
2629	2			hypertension	renal disorders (excl nephropathies)							tolazoline	64				5.09583E-01										5.66343E-01										3										0.008										1.292										0.354																	
